
Tag	g__Mycoplasmoides	GB	Group	g__Streptococcus	g__Moraxella	g__Prevotella	g__Neisseria	g__Veillonella	g__Haemophilus	g__Acinetobacter	g__Providencia	g__Pauljensenia	g__Cutibacterium	g__Sphingomonas	g__Pseudomonas_E	g__Capnocytophaga	g__Granulicatella	g__Haemophilus_D	g__Actinomyces	g__Dolosigranulum	g__Porphyromonas	g__Alloprevotella	g__Rothia	g__Corynebacterium	g__Gemella	g__Moraxella_A	g__Bacillus	g__Leptotrichia_A	g__Lancefieldella	g__Brevundimonas	g__Anaeroglobus	g__Fusobacterium	g__Mesorhizobium	g__Sediminibacterium	g__Ralstonia	g__Campylobacter_A	g__Rahnella	g__Nanosynbacter	g__Abiotrophia	g__Leptotrichia	g__Rhodococcus	g__Microbacterium	g__Staphylococcus	g__Oribacterium	g__Tannerella	g__Lachnoanaerobaculum	g__Methyloversatilis	g__Pseudomonas	g__Acidovorax	g__Diaphorobacter	g__Bosea	g__Buttiauxella	g__Haemophilus_A	g__Centipeda	g__Eikenella	g__JABCPH02	g__F0422	g__Bradyrhizobium	g__Kingella_A	g__Lautropia	g__Tepidimonas	g__Bulleidia	g__Candidatus_Minimicrobia	g__Moryella	g__Treponema	g__Klebsiella	g__Metamycoplasma	g__Gulosibacter	g__Janibacter_A	g__Mogibacterium	g__Escherichia	g__Peptostreptococcus	g__Enterobacter	g__Aquabacterium	g__Arachnia	g__Comamonas	g__Cardiobacterium	g__Parvimonas	g__Dermacoccus	g__Pseudoxanthomonas_A	g__Blastomonas	g__Catonella	g__Phocaeicola	g__Treponema_B	g__Paracoccus	g__Branchiibius	g__Faecalibacterium	g__Craurococcus	g__Streptomyces	g__Methylobacterium	g__Bacteroides	g__Saccharopolyspora	g__Pseudonocardia	g__Peptidiphaga	g__Stenotrophomonas	g__Pantoea	g__Lactobacillus	g__Micrococcus	g__Sphingomonas_N	g__U87765	g__Ottowia	g__Filifactor	g__Brevibacterium	g__Kocuria	g__Campylobacter_B	g__Lawsonella	g__Photobacterium	g__Ligilactobacillus	g__Tropheryma	g__Treponema_D	g__Aggregatibacter	g__Pseudoxanthomonas	g__Mixta	g__Brochothrix	g__Scardovia	g__Zoogloea	g__Afipia	g__Moraxella_C	g__Treponema_C	g__Sphingopyxis	g__Candidatus_Nanosynsacchari	g__Solobacterium	g__Kingella_B	g__Mycoplasma	g__Selenomonas	g__Gordonia	g__Nanoperiomorbus	g__Allisonella	g__Latilactobacillus	g__Sphingomicrobium	g__Janibacter	g__Dyella_B	g__Anaerococcus	g__Pelomonas	g__Pseudostreptobacillus	g__Nocardioides	g__Actinomycetospora	g__Brachybacterium	g__Streptobacillus	g__PUIC01	g__Deinococcus	g__Serratia_J	g__Wolbachia	g__CAJPNX01	g__Kluyvera	g__Candidatus_Nanoperiomorbus	g__Hyphomicrobium_C	g__Limosilactobacillus	g__Rodentibacter	g__Nanosyncoccus	g__Berryella	g__Vibrio	g__Weissella	g__Olsenella_F	g__Campylobacter	g__Noviherbaspirillum_A	g__Dialister	g__Lactococcus_A	g__Friedmanniella	g__Epilithonimonas	g__Vagococcus	g__Pseudomonas_B	g__Carnobacterium	g__Bifidobacterium	g__Allosphingosinicella	g__Microcella	g__Peptoanaerobacter	g__Isoptericola	g__Thermus	g__Telluria	g__Microvirga	g__Aeromonas	g__Blastococcus	g__Methylophilus	g__Segatella	g__Slackia	g__Pediococcus	g__Duffyella	g__Flavonifractor	g__Kingella	g__Fretibacterium	g__Vagococcus_D	g__Psychrobacter	g__Azospira	g__Lelliottia	g__Microlunatus_A	g__Marmoricola	g__Johnsonella	g__Enterenecus	g__Nocardiopsis	g__Leuconostoc	g__Candidatus_Nitrosocosmicus	g__Pandoraea	g__Methanocorpusculum	g__Intestinimonas	g__Clavibacter	g__Pseudorhodoferax	g__Peptoniphilus	g__Chryseobacterium	g__Thermophilibacter	g__Cryptobacterium	g__Cellulosimicrobium	g__Brevibacillus	g__Olsenella	g__Caldimonas	g__Labrys	g__Mediterraneibacter	g__Geodermatophilus	g__Jeotgalicoccus	g__Ornithinimicrobium	g__Candidatus_Nanosynbacter	g__Ezakiella	g__Nesterenkonia	g__Bergeyella_A	g__Methylovorus	g__Citrobacter	g__Bacillus_O	g__Hyphomicrobium_B	g__Serratia_A	g__Aliterella	g__Akkermansia	g__Beutenbergia	g__Acidocella	g__Erwinia	g__Bergeyella	g__VLJP01	g__Enterococcus_B	g__Pseudoroseomonas	g__Morganella	g__Lysobacter_F	g__Cloacibacterium	g__Jatrophihabitans	g__Pluralibacter	g__Leclercia	g__Tepidiphilus	g__Phenylobacterium	g__Thiobacillus	g__Sphingobium	g__Aedoeadaptatus	g__Arsenicibacter	g__Pseudactinotalea	g__Mycobacterium	g__Anoxybacillus	g__Lacticaseibacillus	g__Agrococcus	g__Arthrobacter	g__Sphingomonas_B	g__Knoellia	g__Shuttleworthia	g__Peptoniphilus_A	g__Finegoldia	g__Trinickia	g__Thermoactinomyces_A	g__Thiomonas	g__Quadrisphaera
HD0035114-A440	0.988920541	0.005989128	HSC	0.036667075	0	0.003801322	0.005835832	0.053539742	0	0	0	0.020383345	0	0	0	0	0.003564217	0.011044484	0	0	0.006463012	0	0	0	0	0	0	0.001529707	0	0	0.008910543	0.003395949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035115-A537	0.949800925	0.014362197	HSC	0.01591545	0.373602853	0.000558564	0.000112238	0.001121065	0.001123691	0.000111581	0	0.000261232	0.001139443	0	0	0.000102392	0.006192113	0.000188376	0	0.007548156	9.98E-05	0	0.000296019	0.066591141	0.000105674	0.000189032	8.27E-05	0	0	0	0	0.000338026	0.000173279	0	0	0.000204128	0	0.000177874	0	0	0	0	0.011092507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100423	0	0	0	0	9.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035116-A728	0.501225245	0.206496391	HSC	0.011700955	0	0.018784493	0.025314705	0.007131239	0	0	0	0.001178205	0	0	0	0	0.001306996	0.012363994	0.003062378	0	0.002098826	0	0	0	0.004154722	0	0	0	0	0	0	0.000553327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000667808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000519936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000591487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035117-A662	0.696687292	0.054672748	HSC	0.000880967	0	0.000553203	0	0	0	0.019739419	0	0.000177473	0.009557934	0.011433386	0.000254217	0	0	0	0.000351747	0	0	0	0	0.001610043	0	0.002156851	0.004668646	0	0	0.005728685	0	0	0.007399484	0.00048765	0.007439455	0	0	0	0	0	0.002708454	0.002943485	0	0	0	0	0	0.000262212	0.001749143	0.001598851	0.004021111	0	0	0	0	0	0	0.003111365	0	0	0.001213528	0	0	0	0	0	0	0.000804222	0.000706692	0	0.000510034	0	0.000569191	0.000801025	0	0.000337358	0	0	0.000377329	0	0	0	0.000489249	0	0.00022224	0	0.0004173	0.000324567	0.000596372	0.000244624	0	0.000199856	0.000163083	0	0.000235031	0	0	0	0.000183868	0	0	0	0	0.000297386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161484	0	0	0	0	0	0	0	0.00033416	0	0.000580383	0	0.000524423	0	0.000161484	0	0	0.000295788	0	0	0	0.000324567	0	0	0	0	0	0.000220641	0	0	0	0	0	0.000604366	0.000217444	0	0	0	0.000593174	0	0	0	0	0	0.000298985	0	0	0.000267008	0.000228636	0	0	0	0	0.000386922	0	0	0	0	0	0.000201455	0	0	0	0.00029259	0	0	0	0	0	0	0	0	0	0	0.000214246	0	0	0	0	0	0	0.000164682	0.000163083	0	0.000161484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035118-A908	0.993800616	0	HSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035119-A1671	0.997533255	0	HSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035131-A1387	0.967446933	0.005205601	HSC	0.204348934	0	0.033457012	0.028448811	0.126072902	0.005454082	0	0	0.017986528	0	0	0	0.081859006	0.016250776	0.071707247	0.021075848	0	0.024587162	0	0.002253292	0	0.037724732	0	0	0.065321592	0	0	0	0.008989283	0	0	0	0.012285619	0	0.000931573	0.002412536	0	0	0	0	0	0	0.002277179	0	0	0	0	0	0	0	0	0	0.007142061	0.002054238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000979346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035132-B560	0.758537111	0.03201378	HSC	0.00134682	0	0	0	0.00158305	0	0.003623222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001371363	0	0	0	0.001343752	0	0	0	0.001546235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035134-A7554	1	0	HSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035135-A7615	0.974398556	0.005318054	HSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035136-B14	0.991775859	0.003310532	HSC	0.086700156	0	0.147357825	0.031557254	0.218129082	0	0	0	0.025722859	0.00051045	0	0	0.041594512	0.000791913	0.002504544	0.001373921	0	0.000629714	0	0.013944347	0	0.00170309	0	0.001264198	0	0.006845753	0	0.000739437	0.014440485	0.000844389	0	0	0.017231262	0	0	0	0.000629714	0	0	0	0.001455021	0.00391663	0.00221354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001164017	0	0	0.002275557	0	0.001335757	0	0	0.007780783	0	0.001121082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004050205	0	0	0	0	0	0	0	0.001063835	0	0	0.001741254	0	0	0	0	0.000591549	0	0	0	0	0.003172422	0	0	0	0	0	0.001421627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035137-B279	0.976083087	0.012028728	HSC	0.132242118	0.699271517	0.009179451	0.012351851	0.003919935	0.011540151	0	0	0.003860101	0	0	0	0.002342199	0.025862598	0.001384456	0.000548744	0	0.005561443	0.001991066	0.000429862	0	0.011261843	0	0	0.000410967	0.000357825	0	0.000723523	0.00056449	0	0	0	0.000236188	0	0.000634559	0.000274766	0.000306651	0	0	0	0.000590864	0.000489303	7.79E-05	0	0	0	0	0	0	0	0.000220442	0	0	0.001235657	0	0	0.0001673	0	0	0	4.21E-05	0	0	0	0	0	0	0	0	0	0	8.70E-05	0	0	0	0	0	0	9.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100774	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105891	0	0	0	0	0	0	0	0	0	0	4.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035139-B527	0.996626201	0.001950956	HSC	0.039063529	0	0.005806296	0.008660052	0.002008605	0	0.003731835	0	0	0.014180972	0.003984282	0	0.002162269	0.001426878	0	0	0	0.005235545	0.00295254	0.013006542	0	0	0.052596918	0.002502524	0	0	0.005773368	0	0	0.005422136	0.002535452	0.005806296	0.002293981	0	0	0.00161347	0.001800061	0	0.002293981	0	0.004368442	0	0	0	0	0.001624446	0.001152478	0.002524476	0	0	0	0	0	0	0	0	0	0.002184221	0	0	0	0	0	0.020634851	0.003150108	0	0	0.001701278	0	0.001602494	0.00150371	0	0.001306142	0	0.004028186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001317118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035144-B4687	0.999299078	0.000700922	HSC	0.000129933	0	0	0	0	0	0.000551304	0	0	0.00113843	0.000331511	0	0	0	0	0	0	0	0	0	0.000180327	0	0.000177899	0.000270187	0	0	0.000298117	0	0	0.00026533	7.35E-05	0.000185792	0	0	0	0	0	0.000156648	0.000114754	0.000615056	0	0	0	0	0	0.000114754	0.000150576	6.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035146-B4690	0.848727759	0.051017186	HSC	0.003889129	0	0	0.008189806	0	0.002201782	0	0	0	0	0	0	0.002798527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004527028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035147-B4869	0.991347259	0.001032727	HSC	0.00494177	0	0.002090749	0.002108028	0.002609116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035148-B5186	0.994298191	0	HSC	0	0	0	0	0	0	0	0	0	0.00145189	0.011153152	0	0	0	0	0	0	0	0	0	0	0	0.001869858	0	0	0	0	0	0	0.001946852	0.008535351	0.001605878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004432663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035149-B5750	0.950000261	0.012646789	HSC	0.996948557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
